GameDate,GameStartET,DateId,VisitorTeamName,VisitorPoints,HomeTeamName,HomePoints,Overtime,Attendance,ArenaName
2018-10-27,7:00p,180,Boston Celtics,109,Detroit Pistons,89,,18120,Little Caesars Arena
2018-10-27,7:00p,180,Utah Jazz,132,New Orleans Pelicans,111,,16373,Smoothie King Center
2018-10-27,7:30p,180,Chicago Bulls,97,Atlanta Hawks,85,,15549,State Farm Arena
2018-10-27,7:30p,180,Indiana Pacers,119,Cleveland Cavaliers,107,,19432,Rocket Mortgage FieldHouse
2018-10-27,7:30p,180,Charlotte Hornets,103,Philadelphia 76ers,105,,20203,Wells Fargo Center
2018-10-27,8:00p,180,Phoenix Suns,96,Memphis Grizzlies,117,,15926,FedExForum
2018-10-27,8:00p,180,Portland Trail Blazers,111,Miami Heat,120,,19600,American Airlines Arena
2018-10-27,8:30p,180,Orlando Magic,91,Milwaukee Bucks,113,,17341,Fiserv Forum
2018-10-27,8:30p,180,Los Angeles Lakers,106,San Antonio Spurs,110,,18589,AT&T Center
2018-10-28,5:00p,181,Golden State Warriors,120,Brooklyn Nets,114,,17732,Barclays Center
2018-10-28,7:00p,181,Utah Jazz,113,Dallas Mavericks,104,,19571,American Airlines Center
2018-10-28,7:00p,181,Phoenix Suns,110,Oklahoma City Thunder,117,,18203,Chesapeake Energy Arena
2018-10-28,9:30p,181,Washington Wizards,104,Los Angeles Clippers,136,,16491,Staples Center
2018-10-29,7:00p,182,Portland Trail Blazers,103,Indiana Pacers,93,,15788,Bankers Life Fieldhouse
2018-10-29,7:00p,182,Atlanta Hawks,92,Philadelphia 76ers,113,,20269,Wells Fargo Center
2018-10-29,7:30p,182,Sacramento Kings,123,Miami Heat,113,,19600,American Airlines Arena
2018-10-29,7:30p,182,Brooklyn Nets,96,New York Knicks,115,,19221,Madison Square Garden
2018-10-29,8:00p,182,Golden State Warriors,149,Chicago Bulls,124,,21076,United Center
2018-10-29,8:00p,182,Toronto Raptors,109,Milwaukee Bucks,124,,17341,Fiserv Forum
2018-10-29,8:00p,182,Los Angeles Lakers,120,Minnesota Timberwolves,124,,18978,Target Center
2018-10-29,8:30p,182,Dallas Mavericks,108,San Antonio Spurs,113,OT,18354,AT&T Center
2018-10-29,9:00p,182,New Orleans Pelicans,111,Denver Nuggets,116,,15217,Pepsi Center
2018-10-30,7:00p,183,Miami Heat,113,Charlotte Hornets,125,,14117,Spectrum Center
2018-10-30,7:00p,183,Atlanta Hawks,114,Cleveland Cavaliers,136,,19432,Rocket Mortgage FieldHouse
2018-10-30,7:00p,183,Sacramento Kings,107,Orlando Magic,99,,15074,Amway Center
2018-10-30,7:30p,183,Detroit Pistons,105,Boston Celtics,108,,18624,TD Garden
2018-10-30,7:30p,183,Philadelphia 76ers,112,Toronto Raptors,129,,19800,Scotiabank Arena
2018-10-30,8:00p,183,Portland Trail Blazers,104,Houston Rockets,85,,18055,Toyota Center
2018-10-30,8:00p,183,Washington Wizards,95,Memphis Grizzlies,107,,14106,FedExForum
2018-10-30,8:00p,183,Los Angeles Clippers,110,Oklahoma City Thunder,128,,18203,Chesapeake Energy Arena
2018-10-31,7:30p,184,Detroit Pistons,119,Brooklyn Nets,120,OT,12862,Barclays Center
2018-10-31,8:00p,184,Denver Nuggets,108,Chicago Bulls,107,OT,19027,United Center
2018-10-31,8:00p,184,Utah Jazz,125,Minnesota Timberwolves,128,,10079,Target Center
2018-10-31,8:00p,184,Indiana Pacers,107,New York Knicks,101,,18295,Madison Square Garden
2018-10-31,10:30p,184,New Orleans Pelicans,121,Golden State Warriors,131,,19596,Chase Center
2018-10-31,10:30p,184,Dallas Mavericks,113,Los Angeles Lakers,114,,18997,Staples Center
2018-10-31,10:30p,184,San Antonio Spurs,120,Phoenix Suns,90,,12328,Talking Stick Resort Arena
2018-11-01,7:00p,185,Oklahoma City Thunder,111,Charlotte Hornets,107,,14583,Spectrum Center
2018-11-01,7:00p,185,Denver Nuggets,110,Cleveland Cavaliers,91,,19432,Rocket Mortgage FieldHouse
2018-11-01,7:00p,185,Los Angeles Clippers,113,Philadelphia 76ers,122,,20246,Wells Fargo Center
2018-11-01,7:30p,185,Sacramento Kings,146,Atlanta Hawks,115,,12095,State Farm Arena
2018-11-01,8:00p,185,Milwaukee Bucks,113,Boston Celtics,117,,18624,TD Garden
2018-11-01,10:30p,185,New Orleans Pelicans,119,Portland Trail Blazers,132,,18921,Moda Center
2018-11-02,7:00p,186,Los Angeles Clippers,120,Orlando Magic,95,,15953,Amway Center
2018-11-02,7:30p,186,Houston Rockets,119,Brooklyn Nets,111,,14013,Barclays Center
2018-11-02,8:00p,186,Indiana Pacers,107,Chicago Bulls,105,,19704,United Center
2018-11-02,8:00p,186,Oklahoma City Thunder,134,Washington Wizards,111,,20409,Capital One Arena
2018-11-02,8:30p,186,New York Knicks,118,Dallas Mavericks,106,,20008,American Airlines Center
2018-11-02,9:00p,186,Memphis Grizzlies,110,Utah Jazz,100,,18306,Vivint Smart Home Arena
2018-11-02,10:00p,186,Toronto Raptors,107,Phoenix Suns,98,,15843,Talking Stick Resort Arena
2018-11-02,10:30p,186,Minnesota Timberwolves,99,Golden State Warriors,116,,19596,Chase Center
2018-11-03,1:00p,187,Detroit Pistons,99,Philadelphia 76ers,109,,20289,Wells Fargo Center
2018-11-03,7:00p,187,Cleveland Cavaliers,94,Charlotte Hornets,126,,16221,Spectrum Center
2018-11-03,7:00p,187,Boston Celtics,101,Indiana Pacers,102,,17505,Bankers Life Fieldhouse
2018-11-03,7:30p,187,Miami Heat,118,Atlanta Hawks,123,,16303,State Farm Arena
2018-11-03,8:00p,187,Houston Rockets,96,Chicago Bulls,88,,20505,United Center
2018-11-03,8:30p,187,New Orleans Pelicans,95,San Antonio Spurs,109,,18354,AT&T Center
2018-11-03,9:00p,187,Utah Jazz,88,Denver Nuggets,103,,19520,Pepsi Center
2018-11-03,10:00p,187,Los Angeles Lakers,114,Portland Trail Blazers,110,,19848,Moda Center
2018-11-04,3:30p,188,Sacramento Kings,109,Milwaukee Bucks,144,,17341,Fiserv Forum
2018-11-04,6:00p,188,Philadelphia 76ers,97,Brooklyn Nets,122,,12826,Barclays Center
2018-11-04,6:00p,188,New York Knicks,95,Washington Wizards,108,,16679,Capital One Arena
2018-11-04,7:00p,188,Orlando Magic,117,San Antonio Spurs,110,,18354,AT&T Center
2018-11-04,8:00p,188,Memphis Grizzlies,100,Phoenix Suns,102,,13074,Talking Stick Resort Arena
2018-11-04,9:00p,188,Minnesota Timberwolves,81,Portland Trail Blazers,111,,19522,Moda Center
2018-11-04,9:30p,188,Toronto Raptors,121,Los Angeles Lakers,107,,18997,Staples Center
2018-11-05,7:00p,189,Miami Heat,120,Detroit Pistons,115,OT,14148,Little Caesars Arena
2018-11-05,7:00p,189,Houston Rockets,98,Indiana Pacers,94,,14735,Bankers Life Fieldhouse
2018-11-05,7:00p,189,Cleveland Cavaliers,100,Orlando Magic,102,,15009,Amway Center
2018-11-05,7:30p,189,Chicago Bulls,116,New York Knicks,115,2OT,19812,Madison Square Garden
2018-11-05,8:00p,189,New Orleans Pelicans,116,Oklahoma City Thunder,122,,18203,Chesapeake Energy Arena
2018-11-05,9:00p,189,Boston Celtics,107,Denver Nuggets,115,,19520,Pepsi Center
2018-11-05,9:00p,189,Toronto Raptors,124,Utah Jazz,111,,18306,Vivint Smart Home Arena
2018-11-05,10:30p,189,Memphis Grizzlies,101,Golden State Warriors,117,,19596,Chase Center
2018-11-05,10:30p,189,Minnesota Timberwolves,109,Los Angeles Clippers,120,,16564,Staples Center
2018-11-06,7:00p,190,Atlanta Hawks,102,Charlotte Hornets,113,,13955,Spectrum Center
2018-11-06,8:30p,190,Washington Wizards,100,Dallas Mavericks,119,,19234,American Airlines Center
2018-11-06,9:00p,190,Brooklyn Nets,104,Phoenix Suns,82,,14205,Talking Stick Resort Arena
2018-11-06,10:00p,190,Milwaukee Bucks,103,Portland Trail Blazers,118,,19512,Moda Center
2018-11-07,7:00p,191,Oklahoma City Thunder,95,Cleveland Cavaliers,86,,19432,Rocket Mortgage FieldHouse
2018-11-07,7:00p,191,Detroit Pistons,103,Orlando Magic,96,,16103,Amway Center
2018-11-07,7:30p,191,New York Knicks,112,Atlanta Hawks,107,,12412,State Farm Arena
2018-11-07,7:30p,191,San Antonio Spurs,88,Miami Heat,95,,19600,American Airlines Arena
2018-11-07,8:00p,191,Philadelphia 76ers,100,Indiana Pacers,94,,16434,Bankers Life Fieldhouse
2018-11-07,8:00p,191,Denver Nuggets,87,Memphis Grizzlies,89,,15832,FedExForum
2018-11-07,8:00p,191,Chicago Bulls,98,New Orleans Pelicans,107,,15514,Smoothie King Center
2018-11-07,9:00p,191,Dallas Mavericks,102,Utah Jazz,117,,18306,Vivint Smart Home Arena
2018-11-07,10:00p,191,Toronto Raptors,114,Sacramento Kings,105,,17583,Golden 1 Center
2018-11-07,10:30p,191,Minnesota Timberwolves,110,Los Angeles Lakers,114,,18997,Staples Center
2018-11-08,8:00p,192,Houston Rockets,80,Oklahoma City Thunder,98,,18203,Chesapeake Energy Arena
2018-11-08,9:00p,192,Boston Celtics,116,Phoenix Suns,109,OT,17359,Talking Stick Resort Arena
2018-11-08,10:00p,192,Los Angeles Clippers,105,Portland Trail Blazers,116,,19170,Moda Center
2018-11-08,10:30p,192,Milwaukee Bucks,134,Golden State Warriors,111,,19596,Chase Center
2018-11-09,7:00p,193,Washington Wizards,108,Orlando Magic,117,,16562,Amway Center
2018-11-09,7:00p,193,Charlotte Hornets,132,Philadelphia 76ers,133,OT,20424,Wells Fargo Center
2018-11-09,7:30p,193,Detroit Pistons,124,Atlanta Hawks,109,,14759,State Farm Arena
2018-11-09,8:00p,193,Indiana Pacers,110,Miami Heat,102,,19600,American Airlines Arena
2018-11-09,9:00p,193,Brooklyn Nets,112,Denver Nuggets,110,,19520,Pepsi Center
2018-11-09,9:30p,193,Boston Celtics,115,Utah Jazz,123,,18306,Vivint Smart Home Arena
2018-11-09,10:00p,193,Minnesota Timberwolves,110,Sacramento Kings,121,,17583,Golden 1 Center
2018-11-10,3:00p,194,New York Knicks,112,Toronto Raptors,128,,19800,Scotiabank Arena
2018-11-10,3:30p,194,Milwaukee Bucks,126,Los Angeles Clippers,128,OT,17486,Staples Center
2018-11-10,7:00p,194,Phoenix Suns,99,New Orleans Pelicans,119,,15222,Smoothie King Center
2018-11-10,8:00p,194,Cleveland Cavaliers,98,Chicago Bulls,99,,21506,United Center
2018-11-10,8:00p,194,Philadelphia 76ers,106,Memphis Grizzlies,112,OT,16904,FedExForum
2018-11-10,8:00p,194,Washington Wizards,116,Miami Heat,110,,19600,American Airlines Arena
2018-11-10,8:30p,194,Brooklyn Nets,100,Golden State Warriors,116,,19596,Chase Center
2018-11-10,8:30p,194,Houston Rockets,89,San Antonio Spurs,96,,18354,AT&T Center
2018-11-10,9:00p,194,Oklahoma City Thunder,96,Dallas Mavericks,111,,19818,American Airlines Center
2018-11-10,10:00p,194,Los Angeles Lakers,101,Sacramento Kings,86,,17583,Golden 1 Center
2018-11-11,3:30p,195,Charlotte Hornets,113,Detroit Pistons,103,,15133,Little Caesars Arena
2018-11-11,7:00p,195,Indiana Pacers,103,Houston Rockets,115,,18055,Toyota Center
2018-11-11,7:30p,195,Orlando Magic,115,New York Knicks,89,,19812,Madison Square Garden
2018-11-11,8:00p,195,Milwaukee Bucks,121,Denver Nuggets,114,,19520,Pepsi Center
2018-11-11,9:00p,195,Boston Celtics,94,Portland Trail Blazers,100,,19712,Moda Center
2018-11-11,9:30p,195,Atlanta Hawks,106,Los Angeles Lakers,107,,18997,Staples Center
2018-11-12,7:00p,196,Orlando Magic,109,Washington Wizards,117,,15346,Capital One Arena
2018-11-12,7:30p,196,Philadelphia 76ers,124,Miami Heat,114,,19600,American Airlines Arena
2018-11-12,7:30p,196,New Orleans Pelicans,126,Toronto Raptors,110,,19800,Scotiabank Arena
2018-11-12,8:00p,196,Dallas Mavericks,103,Chicago Bulls,98,,19012,United Center
2018-11-12,8:00p,196,Utah Jazz,96,Memphis Grizzlies,88,,13477,FedExForum
2018-11-12,8:00p,196,Brooklyn Nets,113,Minnesota Timberwolves,120,,10186,Target Center
2018-11-12,8:00p,196,Phoenix Suns,101,Oklahoma City Thunder,118,,18203,Chesapeake Energy Arena
2018-11-12,10:00p,196,San Antonio Spurs,99,Sacramento Kings,104,,15500,Golden 1 Center
2018-11-12,10:30p,196,Golden State Warriors,116,Los Angeles Clippers,121,OT,19068,Staples Center
2018-11-13,7:00p,197,Charlotte Hornets,89,Cleveland Cavaliers,113,,19432,Rocket Mortgage FieldHouse
2018-11-13,9:00p,197,Houston Rockets,109,Denver Nuggets,99,,16741,Pepsi Center
2018-11-13,10:30p,197,Atlanta Hawks,103,Golden State Warriors,110,,19596,Chase Center
2018-11-14,7:00p,198,Philadelphia 76ers,106,Orlando Magic,111,,15921,Amway Center
2018-11-14,7:00p,198,Cleveland Cavaliers,95,Washington Wizards,119,,14537,Capital One Arena
2018-11-14,7:30p,198,Chicago Bulls,82,Boston Celtics,111,,18624,TD Garden
2018-11-14,7:30p,198,Miami Heat,120,Brooklyn Nets,107,,13317,Barclays Center
2018-11-14,7:30p,198,Detroit Pistons,106,Toronto Raptors,104,,19800,Scotiabank Arena
2018-11-14,8:00p,198,Memphis Grizzlies,116,Milwaukee Bucks,113,,16817,Fiserv Forum
2018-11-14,8:00p,198,New Orleans Pelicans,100,Minnesota Timberwolves,107,,11636,Target Center
2018-11-14,8:00p,198,New York Knicks,103,Oklahoma City Thunder,128,,18203,Chesapeake Energy Arena
2018-11-14,8:30p,198,Utah Jazz,68,Dallas Mavericks,118,,19371,American Airlines Center
2018-11-14,9:00p,198,San Antonio Spurs,96,Phoenix Suns,116,,14532,Talking Stick Resort Arena
2018-11-14,10:30p,198,Portland Trail Blazers,117,Los Angeles Lakers,126,,18997,Staples Center
2018-11-15,8:00p,199,Golden State Warriors,86,Houston Rockets,107,,18055,Toyota Center
2018-11-15,9:00p,199,Atlanta Hawks,93,Denver Nuggets,138,,15103,Pepsi Center
2018-11-15,10:30p,199,San Antonio Spurs,111,Los Angeles Clippers,116,,17463,Staples Center
2018-11-16,7:00p,200,Toronto Raptors,116,Boston Celtics,123,OT,18624,TD Garden
2018-11-16,7:00p,200,Miami Heat,91,Indiana Pacers,99,,17923,Bankers Life Fieldhouse
2018-11-16,7:00p,200,Utah Jazz,107,Philadelphia 76ers,113,,20485,Wells Fargo Center
2018-11-16,7:00p,200,Brooklyn Nets,115,Washington Wizards,104,,15102,Capital One Arena
2018-11-16,8:00p,200,Sacramento Kings,104,Memphis Grizzlies,112,,13811,FedExForum
2018-11-16,8:00p,200,Portland Trail Blazers,96,Minnesota Timberwolves,112,,18978,Target Center
2018-11-16,8:00p,200,New York Knicks,124,New Orleans Pelicans,129,,14717,Smoothie King Center
2018-11-16,9:30p,200,Chicago Bulls,104,Milwaukee Bucks,123,,17341,Fiserv Forum
2018-11-17,6:00p,201,Los Angeles Clippers,127,Brooklyn Nets,119,,12944,Barclays Center
2018-11-17,7:00p,201,Philadelphia 76ers,122,Charlotte Hornets,119,OT,19426,Spectrum Center
2018-11-17,7:00p,201,Atlanta Hawks,89,Indiana Pacers,97,,17491,Bankers Life Fieldhouse
2018-11-17,7:00p,201,Denver Nuggets,115,New Orleans Pelicans,125,,15408,Smoothie King Center
2018-11-17,7:00p,201,Los Angeles Lakers,117,Orlando Magic,130,,19249,Amway Center
2018-11-17,7:30p,201,Utah Jazz,98,Boston Celtics,86,,18624,TD Garden
2018-11-17,8:00p,201,Toronto Raptors,122,Chicago Bulls,83,,21263,United Center
2018-11-17,8:00p,201,Sacramento Kings,112,Houston Rockets,132,,18055,Toyota Center
2018-11-17,8:30p,201,Golden State Warriors,109,Dallas Mavericks,112,,20260,American Airlines Center
2018-11-17,9:00p,201,Oklahoma City Thunder,110,Phoenix Suns,100,,16376,Talking Stick Resort Arena
2018-11-18,3:30p,202,Memphis Grizzlies,100,Minnesota Timberwolves,87,,13179,Target Center
2018-11-18,6:00p,202,Los Angeles Lakers,113,Miami Heat,97,,19686,American Airlines Arena
2018-11-18,6:00p,202,New York Knicks,117,Orlando Magic,131,,15898,Amway Center
2018-11-18,6:00p,202,Portland Trail Blazers,119,Washington Wizards,109,,16647,Capital One Arena
2018-11-18,7:00p,202,Golden State Warriors,92,San Antonio Spurs,104,,18354,AT&T Center
2018-11-19,7:00p,203,Boston Celtics,112,Charlotte Hornets,117,,18040,Spectrum Center
2018-11-19,7:00p,203,Cleveland Cavaliers,102,Detroit Pistons,113,,15769,Little Caesars Arena
2018-11-19,7:00p,203,Utah Jazz,94,Indiana Pacers,121,,17000,Bankers Life Fieldhouse
2018-11-19,7:00p,203,Phoenix Suns,114,Philadelphia 76ers,119,,20459,Wells Fargo Center
2018-11-19,7:30p,203,Los Angeles Clippers,127,Atlanta Hawks,119,,14323,State Farm Arena
2018-11-19,8:00p,203,Dallas Mavericks,88,Memphis Grizzlies,98,,15997,FedExForum
2018-11-19,8:00p,203,Denver Nuggets,98,Milwaukee Bucks,104,,17341,Fiserv Forum
2018-11-19,8:00p,203,San Antonio Spurs,126,New Orleans Pelicans,140,,14675,Smoothie King Center
2018-11-19,10:00p,203,Oklahoma City Thunder,113,Sacramento Kings,117,,16250,Golden 1 Center
2018-11-20,7:00p,204,Toronto Raptors,93,Orlando Magic,91,,16016,Amway Center
2018-11-20,7:00p,204,Los Angeles Clippers,118,Washington Wizards,125,,14499,Capital One Arena
2018-11-20,7:30p,204,Brooklyn Nets,104,Miami Heat,92,,19600,American Airlines Arena
2018-11-20,7:30p,204,Portland Trail Blazers,118,New York Knicks,114,,19812,Madison Square Garden
2018-11-21,7:00p,205,Indiana Pacers,109,Charlotte Hornets,127,,15913,Spectrum Center
2018-11-21,7:00p,205,New Orleans Pelicans,120,Philadelphia 76ers,121,,20352,Wells Fargo Center
2018-11-21,7:30p,205,Toronto Raptors,124,Atlanta Hawks,108,,15058,State Farm Arena
2018-11-21,7:30p,205,New York Knicks,117,Boston Celtics,109,,18624,TD Garden
2018-11-21,8:00p,205,Phoenix Suns,116,Chicago Bulls,124,,19014,United Center
2018-11-21,8:00p,205,Los Angeles Lakers,109,Cleveland Cavaliers,105,,19432,Rocket Mortgage FieldHouse
2018-11-21,8:00p,205,Detroit Pistons,124,Houston Rockets,126,,18055,Toyota Center
2018-11-21,8:00p,205,Portland Trail Blazers,100,Milwaukee Bucks,143,,17591,Fiserv Forum
2018-11-21,8:00p,205,Denver Nuggets,103,Minnesota Timberwolves,101,,15086,Target Center
2018-11-21,8:30p,205,Brooklyn Nets,113,Dallas Mavericks,119,,19926,American Airlines Center
2018-11-21,8:30p,205,Memphis Grizzlies,104,San Antonio Spurs,103,,18354,AT&T Center
2018-11-21,9:00p,205,Sacramento Kings,119,Utah Jazz,110,,18306,Vivint Smart Home Arena
2018-11-21,10:30p,205,Oklahoma City Thunder,123,Golden State Warriors,95,,19596,Chase Center
2018-11-23,12:00p,206,Minnesota Timberwolves,112,Brooklyn Nets,102,,12814,Barclays Center
2018-11-23,3:30p,206,Memphis Grizzlies,107,Los Angeles Clippers,112,OT,15418,Staples Center
2018-11-23,7:00p,206,Houston Rockets,111,Detroit Pistons,116,OT,17268,Little Caesars Arena
2018-11-23,7:30p,206,Boston Celtics,114,Atlanta Hawks,96,,15017,State Farm Arena
2018-11-23,7:30p,206,New Orleans Pelicans,109,New York Knicks,114,,18948,Madison Square Garden
2018-11-23,7:30p,206,Cleveland Cavaliers,121,Philadelphia 76ers,112,,20524,Wells Fargo Center
2018-11-23,7:30p,206,Washington Wizards,107,Toronto Raptors,125,,19800,Scotiabank Arena
2018-11-23,8:00p,206,Miami Heat,103,Chicago Bulls,96,,20935,United Center
2018-11-23,8:00p,206,San Antonio Spurs,111,Indiana Pacers,100,,17262,Bankers Life Fieldhouse
2018-11-23,8:00p,206,Charlotte Hornets,104,Oklahoma City Thunder,109,,18203,Chesapeake Energy Arena
2018-11-23,8:30p,206,Phoenix Suns,116,Milwaukee Bucks,114,,17852,Fiserv Forum
2018-11-23,9:00p,206,Orlando Magic,87,Denver Nuggets,112,,19520,Pepsi Center
2018-11-23,10:30p,206,Portland Trail Blazers,97,Golden State Warriors,125,,19596,Chase Center
2018-11-23,10:30p,206,Utah Jazz,83,Los Angeles Lakers,90,,18997,Staples Center
2018-11-24,7:30p,207,Houston Rockets,108,Cleveland Cavaliers,117,,19432,Rocket Mortgage FieldHouse
2018-11-24,8:00p,207,Chicago Bulls,96,Minnesota Timberwolves,111,,17119,Target Center
2018-11-24,8:00p,207,Denver Nuggets,105,Oklahoma City Thunder,98,,18203,Chesapeake Energy Arena
2018-11-24,8:00p,207,New Orleans Pelicans,114,Washington Wizards,124,,15165,Capital One Arena
2018-11-24,8:30p,207,Boston Celtics,104,Dallas Mavericks,113,,20226,American Airlines Center
2018-11-24,8:30p,207,Sacramento Kings,116,Golden State Warriors,117,,19596,Chase Center
2018-11-24,8:30p,207,San Antonio Spurs,129,Milwaukee Bucks,135,,17559,Fiserv Forum
2018-11-25,3:30p,208,Orlando Magic,108,Los Angeles Lakers,104,,18997,Staples Center
2018-11-25,4:00p,208,Phoenix Suns,107,Detroit Pistons,118,,14413,Little Caesars Arena
2018-11-25,6:00p,208,Charlotte Hornets,123,Atlanta Hawks,124,,12977,State Farm Arena
2018-11-25,6:00p,208,Philadelphia 76ers,127,Brooklyn Nets,125,,15217,Barclays Center
2018-11-25,6:00p,208,New York Knicks,103,Memphis Grizzlies,98,,14331,FedExForum
2018-11-25,6:00p,208,Miami Heat,115,Toronto Raptors,125,,19800,Scotiabank Arena
2018-11-25,8:00p,208,Utah Jazz,133,Sacramento Kings,112,,16048,Golden 1 Center
2018-11-25,9:00p,208,Los Angeles Clippers,104,Portland Trail Blazers,100,,19138,Moda Center
2018-11-26,7:00p,209,Milwaukee Bucks,107,Charlotte Hornets,110,,13805,Spectrum Center
2018-11-26,7:00p,209,Minnesota Timberwolves,102,Cleveland Cavaliers,95,,19432,Rocket Mortgage FieldHouse
2018-11-26,7:00p,209,Houston Rockets,131,Washington Wizards,135,OT,16872,Capital One Arena
2018-11-26,8:00p,209,San Antonio Spurs,108,Chicago Bulls,107,,19006,United Center
2018-11-26,8:00p,209,Boston Celtics,124,New Orleans Pelicans,107,,15189,Smoothie King Center
2018-11-26,9:00p,209,Indiana Pacers,121,Utah Jazz,88,,18306,Vivint Smart Home Arena
2018-11-26,10:30p,209,Orlando Magic,110,Golden State Warriors,116,,19596,Chase Center
2018-11-27,7:00p,210,New York Knicks,108,Detroit Pistons,115,,13935,Little Caesars Arena
2018-11-27,7:30p,210,Atlanta Hawks,115,Miami Heat,113,,19600,American Airlines Arena
2018-11-27,8:00p,210,Toronto Raptors,122,Memphis Grizzlies,114,,14187,FedExForum
2018-11-27,9:00p,210,Los Angeles Lakers,85,Denver Nuggets,117,,19583,Pepsi Center
2018-11-27,9:00p,210,Indiana Pacers,109,Phoenix Suns,104,,13038,Talking Stick Resort Arena
2018-11-28,7:00p,211,Atlanta Hawks,94,Charlotte Hornets,108,,12971,Spectrum Center
2018-11-28,7:00p,211,New York Knicks,91,Philadelphia 76ers,117,,20274,Wells Fargo Center
2018-11-28,7:30p,211,Utah Jazz,101,Brooklyn Nets,91,,12928,Barclays Center
2018-11-28,8:00p,211,Dallas Mavericks,128,Houston Rockets,108,,18055,Toyota Center
